investor_id,investor_name,phone,email,company_name,portfolio_id
242,"Freeman, Guzman and Ortiz",739-443-8059x5875,"freeman,@investor.com",Rodriguez-Mitchell,108.0
243,Caleb Lang,(445)543-2402,caleb@example.com,,331.0
244,Kelly Eaton,239.517.8313x732,kelly@example.com,,263.0
245,Snyder-Sellers,001-385-201-2990x8620,snyder-sellers@investor.com,Cox PLC,182.0
246,Michael Conley,(282)300-1227,michael4@example.com,,152.0
247,Lisa Ward,001-486-319-4671x173,lisa1@example.com,,62.0
248,Lin and Sons,200.939.7543,lin@investor.com,"Black, Mathews and Mckenzie",299.0
249,Timothy Sanchez,815.221.2723,timothy@example.com,,103.0
250,Danny Wu,(873)444-9371,danny@example.com,,184.0
251,Thomas Group,(221)388-6326x21810,thomas1@investor.com,"Nunez, Smith and Vang",98.0
252,"Bush, Collins and Macdonald",600.368.3347x9852,"bush,@investor.com",Anderson LLC,356.0
253,Carrie Tucker,+1-583-845-4775,carrie@example.com,,51.0
254,Darren Smith,(756)667-3263x193,darren@example.com,,300.0
255,Teresa Diaz,(504)849-1691,teresa@example.com,,383.0
256,"Fuller, Hodges and Carrillo",516.944.3597,"fuller,@investor.com",Castaneda-Taylor,352.0
257,Crystal Miller,(833)822-4614x4730,crystal1@example.com,,164.0
258,Justin Fernandez,001-781-535-8711x035,justin@example.com,,154.0
259,Haley Garrett,(903)313-3199,haley@example.com,,37.0
260,Randall-Cooper,001-857-696-4874x35148,randall-cooper@investor.com,Griffith Inc,114.0
261,Brad Burton,697.843.9413,brad@example.com,,2.0
262,"Miles, Morris and Alvarez",(974)827-8540,"miles,@investor.com","Reilly, Morales and Gonzales",358.0
263,Crystal Smith,424.533.4380,crystal2@example.com,,198.0
264,Franklin Ltd,315-297-0514x1702,franklin@investor.com,"Schultz, Anderson and Castaneda",89.0
265,Marissa Mcgrath,330-897-4033x798,marissa@example.com,,390.0
266,Brittany Walters,268-475-7973x09690,brittany@example.com,,85.0
267,"Spencer, Turner and Murphy",879-969-3673x10144,"spencer,@investor.com",Ryan PLC,41.0
268,Alexander-Rogers,572.288.3978x47713,alexander-rogers@investor.com,Tate-Nunez,64.0
269,Emily Scott,(300)766-6345x2378,emily@example.com,,213.0
270,Vanessa Sanchez,(821)317-6357,vanessa@example.com,,236.0
271,Chris Jennings,933-675-4858x11108,chris@example.com,,18.0
272,Laura Mcdowell,591.617.9135,laura@example.com,,5.0
273,Martin-Scott,248-562-9773x2640,martin-scott@investor.com,Thompson PLC,128.0
274,Howe PLC,831-251-4832x5087,howe@investor.com,Perry Group,147.0
275,"Perez, Bryant and Murray",001-730-352-9110x029,"perez,1@investor.com",Bell-Ross,147.0
276,Randolph Group,+1-364-800-2815x510,randolph@investor.com,"Yang, Wilson and Thomas",390.0
277,Tracy Mercer,(929)854-4252x1496,tracy@example.com,,367.0
278,"Green, Keller and Rodriguez",+1-708-646-8514,"green,@investor.com","Summers, Ramirez and Bauer",312.0
279,Ramos PLC,+1-219-399-1754x97595,ramos@investor.com,Harris and Sons,326.0
280,"Erickson, Bailey and Wilson",+1-211-577-8741x78388,"erickson,@investor.com","West, Johnson and May",314.0
281,"Kennedy, Hendricks and Turner",+1-591-444-8318x04813,"kennedy,@investor.com",Neal-Johnson,326.0
282,Williams-Ray,+1-686-479-2114,williams-ray@investor.com,"Daniels, Mccoy and Mclaughlin",118.0
283,Jordan Hogan,+1-960-685-2125x991,jordan1@example.com,,34.0
284,Espinoza-Weaver,739-243-5802x582,espinoza-weaver@investor.com,Gillespie-Blackburn,76.0
285,Derek Scott,(232)884-5392x2711,derek@example.com,,49.0
286,Hoffman Ltd,282-790-3794,hoffman@investor.com,Bartlett LLC,172.0
287,"Gomez, Wilson and Miller",(732)482-5292x42494,"gomez,@investor.com","Carroll, Dean and Jones",240.0
288,Gonzalez-Perry,+1-500-617-0170,gonzalez-perry@investor.com,Whitaker Ltd,214.0
289,Margaret Wallace,001-504-799-1938,margaret@example.com,,31.0
290,"Richards, Williams and Zavala",978-598-1908x5463,"richards,@investor.com",Jennings Inc,56.0
291,"Friedman, Sharp and Rogers",(370)316-0423,"friedman,@investor.com",Perez Group,340.0
292,Lewis and Sons,001-870-604-5575x9808,lewis1@investor.com,Thomas-Torres,298.0
293,Kelsey Foley,(296)821-6076x46212,kelsey1@example.com,,341.0
294,Jacqueline Johnson,483-633-9464x5956,jacqueline1@example.com,,42.0
295,Crystal Baird,7114538927,crystal3@example.com,,307.0
296,Thompson PLC,323-699-7442x193,thompson@investor.com,Monroe-Wilkinson,336.0
297,Lisa Abbott,697.209.9103x98249,lisa2@example.com,,362.0
298,Dawson Group,981-723-4904x597,dawson@investor.com,"Rogers, Bautista and Garcia",335.0
299,Collin Young,+1-260-248-0146x86691,collin@example.com,,181.0
300,David Brooks,694-276-5864,david1@example.com,,375.0
301,Rebecca Anderson,+1-210-474-1895,rebecca@example.com,,141.0
302,Meza-Clark,7799847037,meza-clark@investor.com,Ball Inc,326.0
303,Alfred Cooper,227-955-3202x870,alfred@example.com,,316.0
304,"Bryant, Williams and Campos",+1-575-253-3399x592,"bryant,@investor.com",Moore-Anderson,305.0
305,Brandi Edwards,+1-723-527-8933x193,brandi1@example.com,,108.0
306,"Payne, Mccoy and Ortiz",001-823-933-4300x9410,"payne,@investor.com",Gomez LLC,28.0
307,Neal-Simmons,001-746-568-7584x232,neal-simmons@investor.com,Harvey-Price,253.0
308,West and Sons,904.252.8296x922,west@investor.com,"Snow, Gilbert and Johnson",332.0
309,Patricia Thornton,001-848-217-9420x64904,patricia2@example.com,,338.0
310,Victoria Pearson,(586)701-6746x198,victoria@example.com,,168.0
311,"Rose, Kaufman and Knight",6219788252,"rose,@investor.com",White PLC,260.0
312,Kenneth Brown,001-377-846-9833x18343,kenneth1@example.com,,285.0
313,Cunningham-Moore,(266)934-1721,cunningham-moore@investor.com,Carter Group,222.0
314,Smith and Sons,+1-333-458-1233,smith2@investor.com,Lopez PLC,214.0
315,Tamara Hernandez,660-603-3503x1935,tamara@example.com,,96.0
316,Samantha Holmes,(843)551-3565x37211,samantha@example.com,,371.0
317,Jones and Sons,001-823-678-7060,jones@investor.com,"Cruz, Jackson and Hoffman",247.0
318,"Ortega, Gill and Mejia",514.682.9397,"ortega,@investor.com",Pearson-Romero,123.0
319,Mckenzie and Sons,+1-327-599-6136x17264,mckenzie@investor.com,Perez-Gallagher,272.0
320,Katrina Lambert,+1-670-941-3914,katrina@example.com,,206.0
321,"Kelly, Sanchez and Gaines",(664)434-4414x324,"kelly,@investor.com","Bowen, Mccormick and Lewis",395.0
322,Vargas Ltd,617.486.5509x094,vargas@investor.com,Newman Inc,375.0
323,Robert Cunningham,(528)633-7395x2553,robert1@example.com,,277.0
324,Cole-Villarreal,001-753-248-6712x89665,cole-villarreal@investor.com,Mills LLC,307.0
325,Moore-Smith,001-488-759-4747x236,moore-smith@investor.com,"Pham, Alvarez and Morgan",321.0
326,Ashley Berg,+1-289-552-2065x192,ashley4@example.com,,232.0
327,Robert Rodriguez,887.927.6106,robert2@example.com,,319.0
328,Farley LLC,266-401-5691x380,farley@investor.com,Ward LLC,56.0
329,"Stone, King and Hinton",(981)585-8470x473,"stone,@investor.com",Spears LLC,178.0
330,"Smith, Ortiz and Jenkins",+1-911-999-5988x222,"smith,2@investor.com","Robles, Garcia and Daniels",357.0
331,"Brown, Fox and Mendoza",+1-649-296-0954x615,"brown,@investor.com","Stewart, Randolph and Ellis",183.0
332,Kenneth Miller,999.847.4896,kenneth2@example.com,,309.0
333,Tiffany Parker,232-796-5162,tiffany1@example.com,,103.0
334,"Jones, Gomez and Suarez",679-237-4757x753,"jones,@investor.com","Webster, Tate and White",341.0
335,Robinson PLC,208.312.5489x4240,robinson@investor.com,"Moreno, Rodriguez and Cunningham",180.0
336,Peggy Dudley,(584)580-6217x7824,peggy@example.com,,345.0
337,Cline-Serrano,758-314-5561x2068,cline-serrano@investor.com,"Frey, Wilkins and Gutierrez",248.0
338,Mark Harrison,+1-762-939-0905x82460,mark2@example.com,,361.0
339,Kathy Ward,001-906-792-1098,kathy1@example.com,,66.0
340,Serrano-Grant,(785)498-4924x0149,serrano-grant@investor.com,Marsh-Graves,220.0
341,"Mcgee, Ramsey and Wallace",+1-374-473-6349,"mcgee,@investor.com","Jordan, Smith and Hunt",311.0
342,Yvonne Allen,001-860-416-8718,yvonne@example.com,,215.0
343,Jason Nelson,001-590-764-6314x777,jason@example.com,,93.0
344,Russell PLC,349-767-7989,russell@investor.com,Juarez and Sons,255.0
345,James Ashley,(536)729-8170,james@example.com,,107.0
346,Kathryn Rodriguez,001-372-820-3500x876,kathryn@example.com,,161.0
347,Wendy Anderson,+1-651-829-1028x131,wendy@example.com,,115.0
348,Patricia Cohen,001-947-583-1142x5059,patricia3@example.com,,261.0
349,Lewis Inc,+1-741-527-8855x44587,lewis2@investor.com,White Group,88.0
350,Tran-Owens,(384)825-5331x0271,tran-owens@investor.com,"James, Meza and Harper",318.0
