customer_id,first_name,last_name,gender,age,phone,email,avg_income,customer_type,segment_id,employee_id
23,Dylan,Allen,Male,40,919-496-4338x5324,dylan.allen@example.com,22785.19,Renter,44,66.0
24,Pamela,Estrada,Female,31,(983)833-4303x115,pamela.estrada@example.com,101411.96,Renter,20,57.0
25,Anthony,Baird,Other,46,757-569-4757x694,anthony.baird@example.com,16223.96,Renter,33,196.0
26,Michael,Allen,Male,47,(697)446-6986x163,michael.allen@example.com,112158.13,Prospect,37,194.0
27,Christian,Cooper,Other,64,(808)409-5948x152,christian.cooper@example.com,91098.45,Renter,41,273.0
28,Marcus,Case,Female,51,001-966-647-2130,marcus.case@example.com,178102.32,Renter,36,83.0
29,Derrick,Richardson,Female,73,001-591-542-6140x489,derrick.richardson@example.com,73428.43,Buyer,12,159.0
30,Laura,Moore,Female,20,(214)254-3079x63731,laura.moore@example.com,27828.07,Renter,56,181.0
31,Amanda,Parks,Other,55,978-352-2115,amanda.parks@example.com,32883.38,Prospect,13,194.0
32,Sabrina,Hawkins,Female,51,923-554-2687x44701,sabrina.hawkins@example.com,153494.57,Prospect,27,348.0
33,Dawn,Martin,Other,25,+1-808-765-2377x7296,dawn.martin@example.com,125552.52,Buyer,32,83.0
34,Richard,Lee,Female,34,3142005278,richard.lee@example.com,24718.92,Buyer,51,387.0
35,Sara,Richardson,Female,54,+1-980-500-2722x1425,sara.richardson@example.com,21400.83,Renter,18,113.0
36,David,Johnson,Other,56,539-813-6817x2031,david.johnson@example.com,141688.98,Prospect,50,232.0
37,Cindy,Bell,Other,27,(586)720-9297,cindy.bell@example.com,19188.79,Buyer,36,259.0
38,David,Brooks,Female,54,+1-453-232-2273x938,david.brooks@example.com,165262.71,Buyer,18,394.0
39,Justin,Farrell,Other,48,001-935-832-3661x850,justin.farrell@example.com,142717.23,Renter,49,366.0
40,Christopher,Williams,Other,67,208.326.9718x236,christopher.williams@example.com,20863.01,Renter,28,50.0
41,Alexis,Martinez,Female,48,(615)883-8821x7648,alexis.martinez@example.com,21543.35,Investor,20,14.0
42,Timothy,Nguyen,Male,48,001-642-423-3222x80194,timothy.nguyen@example.com,197394.72,Renter,56,42.0
43,Michael,Mooney,Other,57,001-792-222-5606x2953,michael.mooney@example.com,77982.81,Investor,14,375.0
44,Rachel,Allen,Other,59,+1-273-911-8046x7413,rachel.allen@example.com,77275.22,Prospect,56,361.0
45,Elizabeth,Perez,Male,28,+1-841-485-2013,elizabeth.perez@example.com,163495.92,Renter,11,313.0
46,Richard,Brown,Female,56,763-697-5615x4705,richard.brown@example.com,189713.47,Investor,52,28.0
47,Ashley,Lloyd,Female,30,+1-215-316-4119x5564,ashley.lloyd@example.com,197270.21,Investor,39,273.0
48,Barbara,Bennett,Other,37,995.278.7520,barbara.bennett@example.com,151908.75,Buyer,19,291.0
49,Lisa,Smith,Female,70,(362)401-9712,lisa.smith@example.com,78370.62,Buyer,9,382.0
50,Kyle,Everett,Other,28,001-836-296-7897,kyle.everett@example.com,21282.64,Renter,18,333.0
51,Ashley,Mills,Female,65,412.467.7319,ashley.mills@example.com,156543.65,Renter,16,72.0
52,Samuel,Price,Female,45,001-607-559-8897x86533,samuel.price@example.com,113888.83,Renter,49,344.0
53,Darius,Davis,Other,37,001-465-343-0895x23120,darius.davis@example.com,87723.29,Prospect,37,321.0
54,Brenda,Bell,Other,24,9572644974,brenda.bell@example.com,181739.11,Buyer,25,229.0
55,Jennifer,Smith,Female,67,(987)664-4867x64979,jennifer.smith@example.com,26683.51,Investor,26,261.0
56,Nicole,Davis,Other,40,865.560.4500,nicole.davis@example.com,101061.9,Buyer,30,247.0
57,Michael,Hale,Other,74,330.796.4969x2771,michael.hale@example.com,7213.96,Buyer,56,394.0
58,Derrick,Dominguez,Other,60,753.705.9702,derrick.dominguez@example.com,96388.83,Investor,47,232.0
59,Daniel,Rice,Other,70,763.864.3159x489,daniel.rice@example.com,15979.14,Prospect,55,30.0
60,Michael,Campbell,Male,72,+1-863-545-4434x41491,michael.campbell@example.com,28169.49,Prospect,14,217.0
61,Karen,Sanchez,Female,73,001-444-497-4394x640,karen.sanchez@example.com,27917.62,Investor,18,163.0
62,Jeffrey,Watkins,Other,28,362.297.3988x94132,jeffrey.watkins@example.com,131596.01,Prospect,36,293.0
63,Whitney,Wolf,Male,63,520.621.7075x485,whitney.wolf@example.com,150478.75,Buyer,51,173.0
64,Crystal,Mueller,Female,70,(857)692-2030x044,crystal.mueller@example.com,118756.91,Buyer,7,318.0
65,Patrick,Brown,Female,48,001-793-890-0251x2137,patrick.brown@example.com,192623.65,Buyer,8,78.0
66,Michelle,Rice,Male,64,+1-563-359-5708x619,michelle.rice@example.com,78099.76,Investor,28,101.0
67,Jose,Ward,Other,25,234-556-6311x3885,jose.ward@example.com,60713.86,Investor,11,138.0
68,Kenneth,White,Other,43,(222)603-3474x24631,kenneth.white@example.com,174376.83,Renter,17,40.0
69,Jesse,Hayes,Female,60,001-468-668-0085,jesse.hayes@example.com,48601.19,Renter,4,200.0
70,Patrick,Aguilar,Other,25,5212774174,patrick.aguilar@example.com,192828.4,Buyer,28,333.0
71,Kevin,Skinner,Male,50,6238850228,kevin.skinner@example.com,7370.12,Renter,1,107.0
72,Peter,White,Other,53,001-752-833-2829x30202,peter.white@example.com,194126.37,Prospect,38,113.0
73,Ashley,Rodriguez,Female,64,903.303.3467,ashley.rodriguez@example.com,13416.18,Buyer,1,2.0
74,Jessica,Martinez,Male,64,(475)607-6279x95530,jessica.martinez@example.com,178772.91,Prospect,56,214.0
75,Darlene,Clark,Male,44,223-598-4723,darlene.clark@example.com,107901.72,Buyer,5,115.0
76,Joseph,Hardin,Female,43,(302)984-7190,joseph.hardin@example.com,198628.14,Renter,7,158.0
77,Jennifer,Rosario,Male,72,+1-724-605-0764x87177,jennifer.rosario@example.com,19390.33,Renter,25,394.0
78,Robert,Dean,Male,56,+1-424-706-5838x727,robert.dean@example.com,113001.59,Renter,5,269.0
79,William,Velazquez,Male,66,(625)690-9566,william.velazquez@example.com,194013.99,Renter,29,177.0
80,Robin,Hardy,Other,59,(337)433-7912,robin.hardy@example.com,107004.08,Prospect,59,208.0
81,Christopher,Krause,Male,25,287-380-3586,christopher.krause@example.com,127732.73,Renter,56,109.0
82,Shawn,Williams,Other,57,440.739.2519x9945,shawn.williams@example.com,140670.99,Prospect,49,61.0
83,Jill,Merritt,Male,40,571-522-2764,jill.merritt@example.com,93635.51,Renter,23,217.0
84,Angela,White,Male,25,7546221626,angela.white@example.com,127373.83,Investor,18,328.0
85,Brittany,Lucas,Other,21,930.283.3444,brittany.lucas@example.com,118941.29,Investor,50,351.0
86,Kevin,Pittman,Other,58,889.795.0470x2059,kevin.pittman@example.com,180725.81,Renter,14,263.0
87,Charles,Miranda,Other,38,537-674-9266x32956,charles.miranda@example.com,13862.04,Buyer,48,198.0
88,Jackson,Morse,Female,51,352.425.9206x1658,jackson.morse@example.com,59787.82,Buyer,51,120.0
89,Lisa,Anderson,Other,60,+1-459-722-9411x5630,lisa.anderson@example.com,190330.24,Buyer,16,253.0
90,Leslie,Ortega,Female,43,001-663-463-7262,leslie.ortega@example.com,178601.44,Renter,34,4.0
91,Brad,Bennett,Female,46,249-680-8513x31380,brad.bennett@example.com,93853.07,Renter,25,289.0
92,Audrey,York,Male,69,721.612.2121,audrey.york@example.com,125925.86,Buyer,49,239.0
93,William,Buck,Female,20,858-626-8687,william.buck@example.com,59089.33,Renter,38,32.0
94,Patricia,Garcia,Female,70,001-618-654-8806,patricia.garcia@example.com,41683.63,Investor,3,28.0
95,Karen,Hood,Female,52,+1-700-862-9877x87358,karen.hood@example.com,95421.19,Prospect,41,362.0
96,Dana,Campbell,Other,25,(441)496-2342x1926,dana.campbell@example.com,73903.68,Renter,45,203.0
97,Charles,White,Male,39,310-342-9483x1478,charles.white@example.com,118812.94,Renter,18,40.0
98,Thomas,Gilbert,Female,54,(369)499-9498,thomas.gilbert@example.com,20158.25,Prospect,52,77.0
99,Willie,Gonzalez,Other,68,001-780-503-6660x2000,willie.gonzalez@example.com,195006.99,Buyer,38,322.0
100,Julie,Ryan,Other,47,486.631.0505,julie.ryan@example.com,197311.1,Renter,20,355.0
101,John,Moreno,Female,25,280.258.2692,john.moreno@example.com,141141.53,Buyer,4,123.0
102,Shannon,Ferguson,Male,58,(927)863-3283x89633,shannon.ferguson@example.com,109538.79,Investor,30,311.0
103,Rachel,Miller,Other,62,318-562-6713x68410,rachel.miller@example.com,65357.89,Renter,43,377.0
104,Eric,Wagner,Male,65,(733)492-1883,eric.wagner@example.com,163690.03,Buyer,8,4.0
105,Steven,Greene,Other,42,387-250-6776,steven.greene@example.com,138522.58,Investor,11,252.0
106,Roberto,Soto,Other,28,(992)908-8143x192,roberto.soto@example.com,36710.3,Investor,11,188.0
107,Sue,Wilson,Male,69,415.896.9838x45720,sue.wilson@example.com,182630.8,Investor,47,58.0
108,Nicholas,Dominguez,Other,37,(486)729-5912x5734,nicholas.dominguez@example.com,165394.76,Buyer,52,217.0
109,Mark,Guzman,Other,56,+1-860-874-2990x74729,mark.guzman@example.com,190210.98,Buyer,17,362.0
110,Brittany,Shea,Female,52,979-696-7080,brittany.shea@example.com,146515.3,Buyer,32,231.0
111,Gina,Jimenez,Female,30,+1-559-694-6418,gina.jimenez@example.com,124615.96,Renter,32,288.0
112,Daniel,Murray,Other,26,278-653-6988x1649,daniel.murray@example.com,86557.39,Buyer,17,393.0
113,Kelly,Smith,Male,52,+1-928-260-5210x262,kelly.smith@example.com,186882.05,Buyer,15,377.0
114,Randy,Roberts,Male,35,+1-200-582-4845x813,randy.roberts@example.com,173882.46,Prospect,55,4.0
115,Nancy,Ballard,Male,29,574-288-3997x41856,nancy.ballard@example.com,13817.64,Buyer,24,194.0
116,Edward,Choi,Other,67,(700)503-0566x199,edward.choi@example.com,10141.56,Prospect,36,363.0
117,Andre,Donaldson,Female,35,(964)218-4937x846,andre.donaldson@example.com,78410.36,Investor,15,162.0
118,Wayne,Castillo,Female,56,001-301-287-2600x1365,wayne.castillo@example.com,163057.9,Buyer,18,37.0
119,Jerry,Ellison,Male,23,742-499-0674x5686,jerry.ellison@example.com,197518.85,Renter,33,342.0
120,Kevin,Johnson,Female,22,(421)755-9967,kevin.johnson@example.com,34331.29,Buyer,52,262.0
121,Sarah,Tate,Female,75,(921)290-5334,sarah.tate@example.com,120855.49,Investor,57,236.0
122,Jonathan,Parker,Female,55,(548)545-5939x6521,jonathan.parker@example.com,79273.72,Buyer,21,42.0
123,Larry,Burns,Other,38,224-255-3129,larry.burns@example.com,194133.31,Investor,24,100.0
124,Joyce,Foster,Female,35,+1-521-717-3277x26488,joyce.foster@example.com,169213.19,Investor,48,316.0
125,Angela,Joseph,Male,69,785-922-9425x25161,angela.joseph@example.com,168474.1,Renter,38,250.0
126,Micheal,Miller,Male,46,305-608-0549,micheal.miller@example.com,96395.17,Renter,10,1.0
127,Shane,Parker,Other,60,735.635.2478x4171,shane.parker@example.com,85889.8,Buyer,35,175.0
128,Jacqueline,Whitney,Other,68,234.549.3053x788,jacqueline.whitney@example.com,58314.38,Prospect,22,
129,James,Moreno,Female,66,(411)333-8926x08788,james.moreno@example.com,15993.22,Buyer,55,375.0
130,Michael,Thompson,Female,35,+1-373-704-8625,michael.thompson@example.com,173620.86,Prospect,14,269.0
131,Hunter,Wallace,Female,65,765-835-3780x1891,hunter.wallace@example.com,163515.7,Buyer,4,70.0
132,Gina,Lopez,Other,74,667-517-7629x691,gina.lopez@example.com,199944.95,Prospect,3,116.0
133,Jason,Foster,Other,49,001-299-246-6450,jason.foster@example.com,199344.18,Buyer,45,188.0
134,Daniel,Patel,Male,52,+1-457-339-0835,daniel.patel@example.com,113309.18,Prospect,38,46.0
135,Janet,Fernandez,Male,56,(784)942-4648x84997,janet.fernandez@example.com,154952.55,Prospect,5,301.0
136,George,Bartlett,Female,35,(475)395-8281x902,george.bartlett@example.com,189229.32,Investor,43,64.0
137,Scott,Silva,Female,71,001-289-712-4883x9717,scott.silva@example.com,170681.24,Investor,55,159.0
138,Karen,Rice,Male,37,351-443-6728x681,karen.rice@example.com,53232.88,Buyer,21,229.0
139,Jessica,Little,Other,69,588.956.8119,jessica.little@example.com,92856.11,Buyer,13,67.0
140,Mary,Miller,Female,30,490-809-9217x79055,mary.miller@example.com,30186.09,Prospect,10,52.0
141,Sandy,Richards,Other,27,751.558.8070,sandy.richards@example.com,191039.95,Investor,21,206.0
142,David,Foster,Female,48,001-611-493-9103x8297,david.foster@example.com,123204.05,Prospect,50,104.0
143,Debbie,Edwards,Male,25,336-309-0858,debbie.edwards@example.com,49585.35,Investor,17,59.0
144,Brad,Murphy,Other,64,(943)573-6158,brad.murphy@example.com,135981.63,Buyer,53,358.0
145,Nicholas,Morales,Male,29,213.258.9693x353,nicholas.morales@example.com,125535.01,Renter,14,165.0
146,Courtney,Stephens,Male,52,001-461-754-7315x66397,courtney.stephens@example.com,74841.73,Investor,23,200.0
147,Michael,Wiley,Female,21,564-936-9028,michael.wiley@example.com,27143.73,Prospect,17,87.0
148,Todd,Bryant,Male,55,(689)466-6053,todd.bryant@example.com,135956.77,Buyer,36,381.0
149,Adriana,Gray,Male,71,641-861-0197x535,adriana.gray@example.com,106460.0,Buyer,30,50.0
150,Maria,Williams,Male,73,(410)938-8027x304,maria.williams@example.com,155602.09,Renter,1,29.0
151,Robert,Henderson,Other,43,814.244.7189x39530,robert.henderson@example.com,106431.88,Buyer,13,203.0
152,Robert,Morales,Male,36,001-690-792-2884x987,robert.morales@example.com,171175.39,Buyer,38,298.0
153,Karen,Bell,Female,61,001-835-387-2717x430,karen.bell@example.com,112621.83,Renter,5,99.0
154,Kristina,Todd,Male,27,903-943-9881x873,kristina.todd@example.com,114382.9,Prospect,6,167.0
155,Denise,Howard,Female,56,233.336.4770x41309,denise.howard@example.com,175947.45,Prospect,4,84.0
156,Sheri,Bailey,Other,44,460.528.2625x42041,sheri.bailey@example.com,83679.16,Prospect,32,13.0
157,Patricia,Carr,Male,33,001-657-372-0441x0079,patricia.carr@example.com,31132.97,Investor,12,179.0
158,Annette,Moore,Male,29,(638)910-9794x122,annette.moore@example.com,10612.62,Renter,18,226.0
159,Anthony,Cross,Female,51,+1-472-764-9632,anthony.cross@example.com,152251.76,Prospect,42,149.0
160,Christian,Crawford,Female,37,222-240-4326x1189,christian.crawford@example.com,125960.36,Renter,4,42.0
161,James,Reyes,Other,61,(216)230-7028x67202,james.reyes@example.com,142295.55,Renter,27,100.0
162,Brooke,Chan,Male,70,266.221.9536,brooke.chan@example.com,46528.01,Prospect,41,276.0
163,Matthew,Alvarez,Female,42,900-317-3259x00739,matthew.alvarez@example.com,31592.44,Prospect,51,363.0
164,Jake,Osborne,Female,52,+1-372-821-1386x9087,jake.osborne@example.com,7836.21,Prospect,23,287.0
165,Tyler,Lopez,Female,21,4453461719,tyler.lopez@example.com,73364.57,Renter,18,90.0
166,Thomas,Smith,Male,37,443-360-2344x225,thomas.smith@example.com,120033.95,Prospect,2,396.0
167,Deborah,Smith,Other,69,823-294-1209x44772,deborah.smith@example.com,81487.59,Renter,34,181.0
168,Jared,White,Other,35,+1-255-413-2761x7948,jared.white@example.com,90307.61,Renter,11,49.0
169,Joseph,Cooper,Other,72,001-359-785-1602x119,joseph.cooper@example.com,181310.95,Buyer,18,271.0
170,Stephanie,Herrera,Female,56,626-986-4986,stephanie.herrera@example.com,72909.82,Investor,49,110.0
171,Angela,Moody,Male,31,262.537.6008x84474,angela.moody@example.com,105227.95,Investor,60,86.0
172,Samuel,Sandoval,Female,64,491-390-7499,samuel.sandoval@example.com,157812.34,Buyer,52,375.0
173,Samuel,Williams,Other,42,(898)636-9235x3484,samuel.williams@example.com,82325.84,Renter,46,356.0
174,Shane,Sampson,Female,73,321.439.8654x62202,shane.sampson@example.com,126306.91,Investor,37,94.0
175,James,Acosta,Male,22,+1-820-555-0330x00088,james.acosta@example.com,173160.92,Buyer,12,249.0
176,Laura,Manning,Male,34,(373)691-9008x8991,laura.manning@example.com,190156.52,Prospect,15,306.0
177,David,Yates,Male,59,5919692327,david.yates@example.com,33679.33,Renter,1,167.0
178,Judy,Perkins,Female,31,+1-697-390-6085,judy.perkins@example.com,185684.59,Buyer,22,365.0
179,Sherri,Delacruz,Other,57,+1-667-546-3000,sherri.delacruz@example.com,100962.68,Renter,2,73.0
180,John,Wilson,Other,74,737-611-8151,john.wilson@example.com,55357.66,Investor,50,54.0
181,Mark,Thomas,Other,65,001-542-703-4015,mark.thomas@example.com,94531.47,Prospect,5,189.0
182,Kathryn,Ramirez,Female,41,(907)456-9994x49466,kathryn.ramirez@example.com,196106.35,Investor,38,49.0
183,Jennifer,Davis,Female,66,+1-424-502-8182,jennifer.davis@example.com,101060.53,Prospect,9,78.0
184,William,Carlson,Other,31,001-440-926-2085x81745,william.carlson@example.com,69106.56,Investor,42,160.0
185,Jeremy,Durham,Male,57,+1-336-442-3570x0412,jeremy.durham@example.com,128513.17,Prospect,15,338.0
186,Andrea,Rivera,Female,64,+1-616-812-5590,andrea.rivera@example.com,51828.4,Renter,20,373.0
187,Danny,Johnson,Other,20,592.430.4660x012,danny.johnson@example.com,19793.35,Prospect,12,371.0
188,Stephen,Johnson,Male,56,001-723-229-6151x2048,stephen.johnson@example.com,30131.55,Renter,55,392.0
189,Tyler,Jordan,Other,71,001-853-244-6042x27634,tyler.jordan@example.com,29968.94,Renter,39,160.0
190,Daniel,Davis,Female,26,505.773.4724,daniel.davis@example.com,34621.03,Renter,41,287.0
191,Angela,Henderson,Male,24,868.822.5127x2670,angela.henderson@example.com,32071.3,Investor,22,379.0
192,Jane,Hughes,Male,60,(662)624-1976x878,jane.hughes@example.com,129970.58,Investor,21,83.0
193,Thomas,Gallegos,Male,36,+1-929-603-5006x18489,thomas.gallegos@example.com,40466.62,Renter,29,3.0
194,Teresa,Martinez,Female,42,843-640-4668x21215,teresa.martinez@example.com,72405.12,Buyer,45,32.0
195,Cassandra,Potter,Female,23,(354)392-0644,cassandra.potter@example.com,179873.74,Prospect,47,
196,Craig,Page,Female,30,538.781.8273x0634,craig.page@example.com,97422.52,Prospect,47,212.0
197,Erica,Mccormick,Other,42,282.718.8496x80664,erica.mccormick@example.com,135173.76,Prospect,57,191.0
198,Melanie,Velasquez,Other,70,4215254341,melanie.velasquez@example.com,38602.37,Renter,7,243.0
199,Michelle,Wilson,Male,24,(204)298-6037x2186,michelle.wilson@example.com,42496.36,Investor,11,229.0
200,James,Brown,Male,36,001-631-297-8999x011,james.brown@example.com,12969.38,Buyer,2,161.0
201,Shawna,Clark,Male,44,413.717.1978x6016,shawna.clark@example.com,37942.34,Buyer,22,85.0
202,Gabriela,Jensen,Other,41,001-508-941-9478x55011,gabriela.jensen@example.com,59325.12,Prospect,36,45.0
203,Matthew,Morgan,Other,47,(210)972-8878,matthew.morgan@example.com,39517.04,Renter,46,13.0
204,Devin,Mcdonald,Male,30,001-403-471-6160x88197,devin.mcdonald@example.com,22296.99,Buyer,39,220.0
205,Patricia,Rhodes,Female,32,001-896-347-7183x75307,patricia.rhodes@example.com,28523.99,Investor,22,103.0
206,Rachel,Smith,Male,39,580-485-5780x0244,rachel.smith@example.com,94851.86,Buyer,43,142.0
207,Jason,Foster,Other,56,(721)969-0696,jason.foster1@example.com,45235.08,Prospect,4,199.0
208,Jordan,Estrada,Male,43,7674516913,jordan.estrada@example.com,76032.62,Prospect,10,25.0
209,Christopher,Brown,Other,72,564-526-1070,christopher.brown1@example.com,103166.37,Prospect,6,148.0
210,Michael,Krause,Male,21,+1-684-324-3198x3924,michael.krause@example.com,139626.99,Renter,13,47.0
211,Jeffrey,Smith,Female,25,369-710-5302,jeffrey.smith@example.com,12665.87,Buyer,41,147.0
212,Rhonda,Bennett,Female,45,001-358-364-6339x5348,rhonda.bennett@example.com,160885.03,Prospect,20,399.0
213,Aaron,Smith,Male,36,847-364-2789,aaron.smith@example.com,127440.58,Prospect,58,336.0
214,Luke,Wright,Female,44,951-328-1775x12395,luke.wright@example.com,20943.01,Renter,12,187.0
215,Matthew,Green,Female,36,(609)872-3602x4465,matthew.green@example.com,175347.83,Prospect,29,20.0
216,Kendra,Mcdonald,Female,73,9513710730,kendra.mcdonald@example.com,184570.12,Buyer,17,113.0
217,Michael,Trujillo,Other,64,001-478-937-0317x54380,michael.trujillo@example.com,16910.2,Buyer,10,383.0
218,Kenneth,Jones,Other,42,885-472-6029x2546,kenneth.jones@example.com,58991.14,Prospect,6,340.0
219,Patricia,Lopez,Other,34,340.576.6420x76327,patricia.lopez@example.com,162209.25,Buyer,49,299.0
220,Sherry,Clark,Other,72,+1-867-962-5923,sherry.clark@example.com,150910.64,Prospect,54,196.0
221,Catherine,Russell,Female,75,+1-204-788-6932x05534,catherine.russell@example.com,40981.6,Renter,35,349.0
222,Kristina,Mcdaniel,Female,25,+1-227-739-6159x764,kristina.mcdaniel@example.com,45823.12,Buyer,31,151.0
223,James,Douglas,Other,53,367-207-8977x55426,james.douglas@example.com,77242.06,Renter,33,290.0
224,John,Harrington,Male,48,422-473-6273x202,john.harrington@example.com,99481.98,Renter,8,385.0
225,Timothy,Rodriguez,Male,28,875-476-9171,timothy.rodriguez@example.com,125559.68,Prospect,14,96.0
226,Brian,Phillips,Male,47,+1-785-414-4869x830,brian.phillips@example.com,76938.16,Renter,6,347.0
227,Shelby,Houston,Female,36,001-203-392-2026,shelby.houston@example.com,95194.27,Buyer,54,302.0
228,Wendy,Zamora,Female,55,(364)971-0680,wendy.zamora@example.com,150756.83,Investor,6,196.0
229,Steven,Eaton,Female,53,2316637050,steven.eaton@example.com,12153.22,Buyer,55,139.0
230,Brandy,Clark,Other,59,(872)544-6931x72947,brandy.clark@example.com,54225.2,Prospect,51,356.0
231,Ruth,Smith,Male,29,790.365.4025,ruth.smith@example.com,144103.17,Buyer,8,210.0
232,Holly,Robinson,Male,56,+1-832-572-7281x291,holly.robinson@example.com,179565.33,Investor,60,52.0
233,Michael,Williams,Female,42,001-696-702-6676x52728,michael.williams@example.com,104777.1,Investor,56,272.0
234,Tiffany,Chapman,Other,51,899-950-7088x640,tiffany.chapman@example.com,108762.13,Prospect,25,333.0
235,Victoria,Molina,Female,37,2204801929,victoria.molina@example.com,25898.54,Renter,3,86.0
236,Jacob,Jones,Other,63,(443)490-4489x093,jacob.jones@example.com,92245.41,Prospect,40,309.0
237,Michael,Lee,Other,41,720.723.5102,michael.lee@example.com,108860.37,Renter,3,200.0
238,Maurice,Mcpherson,Female,50,693-554-5036,maurice.mcpherson@example.com,52281.75,Investor,4,379.0
239,Cindy,Fischer,Female,72,432.243.6296,cindy.fischer@example.com,57502.43,Investor,2,170.0
240,Lisa,Johnson,Other,74,001-283-912-4412,lisa.johnson@example.com,78570.41,Buyer,18,249.0
241,Kimberly,Potter,Female,28,(359)999-2012x3763,kimberly.potter@example.com,8913.88,Prospect,56,114.0
242,Steve,Chapman,Other,37,721-306-2941x937,steve.chapman@example.com,67805.44,Prospect,50,162.0
243,Brenda,White,Male,25,713.417.5362x647,brenda.white@example.com,46232.36,Prospect,39,328.0
244,Elizabeth,Romero,Female,67,(446)612-0961x7300,elizabeth.romero@example.com,68861.98,Investor,14,206.0
245,Leslie,Taylor,Male,52,2327115355,leslie.taylor@example.com,28353.62,Buyer,53,26.0
246,Clinton,Clark,Female,52,001-621-991-4308x77972,clinton.clark@example.com,178652.82,Renter,20,361.0
247,Catherine,Martinez,Male,56,001-442-221-8834x581,catherine.martinez@example.com,120750.53,Renter,50,266.0
248,Kevin,Daniels,Male,73,806.776.9333x2998,kevin.daniels@example.com,137424.95,Renter,13,100.0
249,Cody,Salas,Female,23,7257784640,cody.salas@example.com,158888.39,Renter,3,231.0
250,Jill,Moreno,Female,72,001-982-456-7262x0846,jill.moreno@example.com,102196.23,Prospect,18,186.0
251,Dominique,Maxwell,Male,63,(443)755-1962x822,dominique.maxwell@example.com,21949.46,Renter,41,61.0
252,Alan,Rodriguez,Female,58,(556)624-7286,alan.rodriguez@example.com,109735.78,Renter,24,248.0
253,Nicole,Lucas,Other,57,422-234-1499,nicole.lucas@example.com,119434.02,Investor,56,240.0
254,Kristin,Jacobs,Female,73,+1-766-827-0266x0450,kristin.jacobs@example.com,150360.7,Buyer,23,81.0
255,James,Jones,Male,44,400-439-1019x3353,james.jones@example.com,89173.61,Renter,19,12.0
256,Ethan,Huff,Male,69,419-936-0060,ethan.huff@example.com,29878.16,Renter,55,290.0
257,Todd,Johnson,Male,63,(746)216-0762x6438,todd.johnson@example.com,60336.3,Investor,42,113.0
258,Alexis,Nguyen,Male,52,523.846.1762x313,alexis.nguyen@example.com,75801.05,Buyer,42,207.0
259,Danny,Day,Male,61,+1-644-316-4231x654,danny.day@example.com,130953.86,Buyer,31,65.0
260,Rose,Gonzalez,Female,58,(877)568-5760,rose.gonzalez@example.com,116301.77,Investor,15,127.0
261,Kristy,Munoz,Female,74,(390)946-1755,kristy.munoz@example.com,74438.86,Prospect,28,190.0
262,Andrew,Miller,Female,49,999.693.2420x2483,andrew.miller@example.com,197370.47,Prospect,17,109.0
263,Joseph,Adams,Other,20,001-272-434-5653x86947,joseph.adams@example.com,123126.09,Investor,38,50.0
264,Michael,Carter,Other,58,+1-653-962-6890,michael.carter@example.com,51259.22,Investor,36,329.0
265,Gerald,Black,Female,26,001-441-300-9538x5574,gerald.black@example.com,24847.58,Buyer,20,348.0
