customer_id,first_name,last_name,gender,age,phone,email,avg_income,customer_type,segment_id,employee_id
107,Michael,Ross,Other,43,001-276-740-9968x33440,evanholloway@example.com,182630.8,Buyer,32,231.0
108,Sierra,Downs,Male,43,(253)979-3221x9143,coxjustin@example.net,165394.76,Renter,32,288.0
109,John,Williams,Male,56,257-391-1501,jfletcher@example.com,190210.98,Buyer,17,393.0
110,Alan,Gordon,Other,20,(965)589-3475,lucasromero@example.net,146515.3,Buyer,15,377.0
111,Jamie,Vasquez,Male,22,392-614-9679,tsanchez@example.net,124615.96,Prospect,55,4.0
112,Sandra,Mercer,Male,31,(443)620-3172x6652,qryan@example.net,86557.39,Buyer,24,194.0
113,Rachel,Hinton,Other,61,824.200.0208x6014,christopher08@example.com,186882.05,Prospect,36,363.0
114,Joshua,Holloway,Male,46,216.330.3356x3693,brownbenjamin@example.org,173882.46,Investor,15,162.0
115,Alicia,Larson,Other,43,218.478.1048,matthewcrane@example.org,13817.64,Buyer,18,37.0
116,Matthew,Gilmore,Male,31,+1-329-509-3043x766,ilong@example.net,10141.56,Renter,33,342.0
117,Angel,Mccormick,Male,45,922-668-1594,wbradford@example.net,78410.36,Buyer,52,262.0
118,Jeffrey,Holder,Female,69,905-583-3096,smontgomery@example.org,163057.9,Investor,57,236.0
119,Cody,Richards,Other,49,242-369-3765,bburnett@example.com,197518.85,Buyer,21,42.0
120,Hannah,Garcia,Female,56,276.328.8363x6885,ykoch@example.net,34331.29,Investor,24,100.0
121,Evan,Glass,Male,49,(292)526-6678,fschneider@example.com,120855.49,Investor,48,316.0
122,Veronica,Nguyen,Male,66,(589)789-0749,taylormatthew@example.com,79273.72,Renter,38,250.0
123,Timothy,Hernandez,Female,21,397-664-0838x58050,mejiadaniel@example.com,194133.31,Renter,10,1.0
124,Mark,Arnold,Other,73,991.329.5651,skinnerkyle@example.com,169213.19,Buyer,35,175.0
125,Benjamin,Marks,Other,44,(900)792-4492x878,oriddle@example.org,168474.1,Investor,22,
126,Dawn,Schroeder,Other,35,001-830-211-2501,khill@example.org,96395.17,Prospect,7,103.0
127,Richard,Day,Male,65,(822)423-3693x180,smithstephanie@example.net,85889.8,Investor,32,28.0
128,James,Shepard,Male,74,226-762-4975x374,shenson@example.org,58314.38,Prospect,6,20.0
129,Lindsay,Farmer,Female,67,669-656-7406x8735,jeffery51@example.com,15993.22,Buyer,45,188.0
130,Oscar,Patterson,Other,28,+1-686-558-3483,diana62@example.com,173620.86,Prospect,38,46.0
131,Marilyn,Lewis,Other,23,(648)553-2077x5870,kendrasantos@example.net,163515.7,Prospect,5,301.0
132,Ann,Sandoval,Male,38,+1-244-736-9580x5045,carlsonamanda@example.com,199944.95,Investor,43,64.0
133,Steven,Oconnor,Female,64,2079342939,vperez@example.com,199344.18,Investor,55,159.0
134,Rebecca,Richard,Female,34,001-854-450-3801,angie51@example.com,113309.18,Buyer,21,229.0
135,Benjamin,Anderson,Other,26,001-304-450-2814x353,xcarlson@example.net,154952.55,Renter,13,67.0
136,Gloria,Cohen,Female,49,579.753.1112,hillmisty@example.com,189229.32,Investor,7,82.0
137,Michael,Dyer,Other,42,528-566-2510x857,michael51@example.com,170681.24,Renter,27,59.0
138,Crystal,Reynolds,Female,36,6917935117,larry37@example.net,53232.88,Buyer,29,155.0
139,Anthony,Hubbard,Other,39,(972)681-6733,idavis@example.org,92856.11,Buyer,6,78.0
140,Elizabeth,Rivas,Male,25,(362)964-1260x848,lmoore@example.net,30186.09,Renter,14,165.0
141,Sarah,Coleman,Other,23,719.363.0399,dgarner@example.com,191039.95,Investor,23,200.0
142,Matthew,Joseph,Male,45,001-599-282-2673x1234,wayne14@example.net,123204.05,Prospect,17,87.0
143,Edwin,Thomas,Other,35,+1-636-445-0282x313,xcox@example.com,49585.35,Buyer,36,381.0
144,Nicholas,Lopez,Male,27,+1-511-654-9044x318,ryangilbert@example.org,135981.63,Buyer,30,50.0
145,Rose,Miller,Male,28,8294771150,frysharon@example.net,125535.01,Renter,4,397.0
146,David,Berger,Female,63,517-432-8162x91087,coreypierce@example.com,74841.73,Buyer,53,203.0
147,Ashley,Jones,Female,72,273-976-7105x29877,michael99@example.net,27143.73,Buyer,38,298.0
148,Christopher,Boyer,Male,61,8445500202,cpeters@example.org,135956.77,Prospect,2,31.0
149,Julie,Collins,Male,74,(602)295-8676x030,joshuacohen@example.com,106460.0,Investor,52,63.0
150,Erin,Evans,Female,23,382-536-8810,seanjones@example.com,155602.09,Renter,8,19.0
151,Craig,Sanchez,Female,72,(701)584-2201x3882,anthonypierce@example.org,106431.88,Prospect,60,291.0
152,Gina,Jones,Female,63,001-868-216-3603x89173,lcurry@example.net,171175.39,Prospect,32,13.0
153,Kevin,Tucker,Male,31,920.300.5214x1070,jallen@example.com,112621.83,Investor,12,179.0
154,Monica,Johnson,Male,22,+1-389-651-2370x8511,michael56@example.net,114382.9,Renter,18,226.0
155,Thomas,Jensen,Female,46,(956)319-2767x137,bbrady@example.org,175947.45,Prospect,42,149.0
156,Brenda,Morales,Female,44,(966)578-3055,igarcia@example.net,83679.16,Renter,4,42.0
157,Timothy,Mitchell,Other,71,8228346144,troyharris@example.org,31132.97,Renter,27,100.0
158,Aaron,Bean,Male,44,417-661-4215,danielsanders@example.net,10612.62,Investor,41,276.0
159,Jillian,Clark,Female,42,(247)504-6568x96987,xarnold@example.org,152251.76,Investor,31,276.0
160,Aaron,Ramirez,Male,21,479.436.3159,stanleygary@example.org,125960.36,Investor,25,136.0
161,Patrick,George,Male,71,410-440-6291x187,juanmartinez@example.org,142295.55,Investor,39,110.0
162,Andrew,Herrera,Other,42,996.607.5789x849,dweber@example.com,46528.01,Renter,4,239.0
163,Evan,Oneill,Male,62,771-314-8656,cooleypatricia@example.org,31592.44,Renter,11,49.0
164,Ryan,Vasquez,Other,23,+1-956-431-6312x9755,mgarcia@example.com,7836.21,Renter,18,271.0
165,Chelsea,Robinson,Female,73,+1-281-819-3899,heidiwilson@example.org,73364.57,Renter,37,196.0
166,Dawn,Smith,Other,40,567-853-2163,langjohn@example.com,120033.95,Investor,12,119.0
167,Christina,Rose,Male,65,690-704-9037x295,wesley56@example.org,81487.59,Investor,59,300.0
168,Erin,Stark,Male,56,+1-712-774-3922,kimjoseph@example.net,90307.61,Renter,37,286.0
169,Jackie,Lopez,Other,39,+1-814-276-2123,hortonrandall@example.net,181310.95,Renter,54,250.0
170,Carmen,Howard,Male,23,538-245-3156,alaningram@example.com,72909.82,Renter,32,17.0
171,Carla,Boyd,Male,53,001-259-409-6459x8724,murraycynthia@example.org,105227.95,Prospect,39,110.0
172,Mark,Bautista,Other,32,966-581-1339,echavez@example.net,157812.34,Renter,1,167.0
173,Derek,Mendoza,Male,71,340.524.2224,jenkinsrita@example.org,82325.84,Investor,22,365.0
174,Jessica,Hamilton,Male,57,201-481-4442x4842,john50@example.net,126306.91,Renter,4,9.0
175,Carolyn,Gonzales,Other,75,(611)386-1564x099,troy39@example.net,173160.92,Investor,50,54.0
176,Christine,Brown,Other,62,270.454.2451,qdalton@example.org,190156.52,Prospect,5,189.0
177,Anthony,Gonzalez,Female,39,(859)842-9920x2376,xgreene@example.org,33679.33,Investor,38,49.0
178,Ashley,Hall,Other,47,+1-261-594-1183,david24@example.org,185684.59,Prospect,9,78.0
179,Nicholas,Nunez,Male,65,934.763.3488x93343,crosbyjoan@example.com,100962.68,Investor,42,160.0
180,Ryan,Salazar,Other,72,001-408-765-4243x8269,andrew43@example.com,55357.66,Renter,15,338.0
181,Lori,Smith,Other,64,(828)889-5947x039,mark59@example.org,94531.47,Investor,25,155.0
182,Mary,Ruiz,Other,20,404-971-8830x09954,sarahodom@example.net,196106.35,Prospect,9,88.0
183,Jessica,Newman,Other,22,+1-368-966-7989x94706,brennanmichelle@example.com,101060.53,Renter,55,392.0
184,Breanna,Miller,Other,34,897-911-0384x715,robert50@example.net,69106.56,Buyer,39,160.0
185,Matthew,Daniels,Male,41,860.716.7449x23435,andradevictoria@example.com,128513.17,Buyer,60,252.0
186,Mario,Blankenship,Female,30,+1-856-369-3754x0242,idecker@example.net,51828.4,Buyer,16,175.0
187,Gary,Rivera,Other,60,414.802.5038x576,willie16@example.org,19793.35,Investor,53,360.0
188,Zachary,Roberts,Female,33,568.206.3585,johnsonchristopher@example.org,30131.55,Renter,29,3.0
189,Scott,Lane,Female,36,+1-751-893-0485x277,nwilliams@example.com,29968.94,Buyer,45,32.0
190,Mark,Thomas,Male,44,863.844.4394,jessemedina@example.net,34621.03,Prospect,47,
191,Sydney,Gonzalez,Male,46,(776)917-0731x744,lmercado@example.net,32071.3,Prospect,47,212.0
192,Robert,Taylor,Female,54,967.985.0898,kristen59@example.com,129970.58,Prospect,57,191.0
193,Gabrielle,Santos,Other,61,885-929-5377x4037,sgrant@example.org,40466.62,Renter,7,243.0
194,Joseph,Hernandez,Male,71,767.951.4975x3411,deniseclark@example.net,72405.12,Buyer,11,229.0
195,Brianna,Mccormick,Female,36,+1-609-740-6565x8234,aliciabenjamin@example.com,179873.74,Buyer,19,8.0
196,Diana,Henderson,Male,44,252.632.6600,kjohnson@example.net,97422.52,Renter,5,173.0
197,Christian,Brown,Other,25,849.756.1199,millercristian@example.com,135173.76,Investor,47,36.0
198,Wayne,Curry,Female,65,846.961.4477x618,ramirezsteven@example.net,38602.37,Buyer,39,312.0
199,Robert,Lambert,Male,58,(282)390-5256x5995,jennifer33@example.org,42496.36,Prospect,28,332.0
200,Jessica,Andrews,Male,41,(876)440-5473,carlosbrown@example.org,12969.38,Renter,11,25.0
201,Javier,Davis,Other,55,(960)747-4733x8914,joseevans@example.com,37942.34,Investor,13,207.0
202,Maria,Smith,Female,35,894-841-0238x73518,sara77@example.com,59325.12,Buyer,43,142.0
203,Cody,Davis,Other,55,751.583.0258,rachel65@example.net,39517.04,Prospect,4,199.0
204,Lisa,Bailey,Female,20,+1-288-652-1789x559,rangelteresa@example.net,22296.99,Prospect,10,25.0
205,Tiffany,Rivera,Other,60,316.275.9238x31934,haneysusan@example.org,28523.99,Prospect,6,148.0
206,Lori,Cline,Male,33,742.992.4219,tiffanyboone@example.net,94851.86,Renter,13,47.0
207,Jill,Garcia,Male,50,685-827-3411,gonzalezchristopher@example.net,45235.08,Buyer,41,147.0
208,Michael,Gonzalez,Female,50,2159303044,qpatel@example.net,76032.62,Prospect,20,399.0
209,Cory,Williams,Female,25,001-765-698-4557x6634,loganjudy@example.org,103166.37,Prospect,58,336.0
210,Carla,Garcia,Female,43,(399)845-2064x19106,fvaughn@example.org,139626.99,Renter,12,187.0
211,Brian,Molina,Female,48,001-482-424-2168x268,chenvictor@example.net,12665.87,Prospect,29,20.0
212,Richard,Santos,Female,56,(299)762-0834x7910,donaldmarsh@example.net,160885.03,Buyer,17,113.0
213,Sandra,Valentine,Other,62,(972)628-7032x200,christina24@example.org,127440.58,Buyer,10,383.0
214,Angela,Crosby,Female,71,(295)414-5205,ysmith@example.org,20943.01,Prospect,6,340.0
215,Keith,Johnson,Male,55,(840)765-4747,robbinsandrew@example.org,175347.83,Buyer,49,299.0
216,Cynthia,Stanton,Other,46,001-885-766-4301,ryan23@example.net,184570.12,Prospect,54,196.0
217,Angelica,Schmidt,Female,39,476.256.9931x36062,gaylauren@example.org,16910.2,Buyer,37,118.0
218,Angela,Smith,Male,52,579-747-1990x380,wolfjessica@example.net,58991.14,Renter,26,363.0
219,Brenda,Mooney,Female,31,738-529-4419x14790,scott83@example.net,162209.25,Renter,8,385.0
220,Michael,Davis,Male,22,001-667-830-9532x6708,vdavenport@example.com,150910.64,Prospect,14,96.0
221,Haley,Hernandez,Female,32,(358)522-8280,johnclark@example.com,40981.6,Renter,6,347.0
222,Rachel,Palmer,Female,40,(584)967-6780x96458,jessica95@example.net,45823.12,Buyer,54,302.0
223,Thomas,Thomas,Other,45,453.917.5559,amanda74@example.org,77242.06,Investor,6,196.0
224,Tammy,Brown,Other,49,+1-848-662-6751x1997,jeffrey96@example.com,99481.98,Buyer,55,139.0
225,Kristin,Jones,Other,57,(264)519-6789x630,jill20@example.org,125559.68,Prospect,51,356.0
226,Randy,Lee,Male,29,4156972242,kevinbates@example.org,76938.16,Buyer,8,210.0
227,Timothy,Ortiz,Other,69,6982460180,jamesevans@example.org,95194.27,Buyer,60,52.0
228,Charles,Dickerson,Other,42,773.758.6671,joseph05@example.org,150756.83,Prospect,51,144.0
229,Brenda,Stafford,Other,51,2967746272,randallhorton@example.com,12153.22,Prospect,17,194.0
230,Claire,Brown,Female,45,+1-728-756-7285x021,angelavalencia@example.net,54225.2,Renter,3,86.0
231,Tyler,Peterson,Other,64,682-612-6264x39567,jsmith@example.net,144103.17,Prospect,40,309.0
232,Kimberly,Johnson,Female,64,351.499.1981x7755,kerry49@example.org,179565.33,Renter,3,200.0
233,Matthew,Chambers,Female,37,(849)782-8385x97477,ldeleon@example.org,104777.1,Investor,4,379.0
234,Timothy,Ward,Female,39,494-434-3687x7156,greerjoseph@example.net,108762.13,Investor,2,170.0
235,Michele,Brown,Other,63,(334)315-3597x7100,dawn77@example.org,25898.54,Buyer,54,249.0
236,Katie,Mendez,Male,39,731-848-7225x578,dale54@example.net,92245.41,Prospect,56,114.0
237,Tammy,Walters,Female,66,716-785-5739x5232,angela95@example.com,108860.37,Prospect,50,162.0
238,Julie,Turner,Male,32,458.516.6028x4136,judithrios@example.net,52281.75,Prospect,39,328.0
239,Kevin,Smith,Other,51,9719469714,terrimartinez@example.com,57502.43,Investor,14,206.0
240,Jennifer,Armstrong,Other,70,9832745601,charlotteprice@example.org,78570.41,Renter,53,26.0
241,Christian,Bailey,Other,52,+1-800-417-0679x49078,lee16@example.net,8913.88,Prospect,5,157.0
242,Eric,Curry,Other,56,(993)589-6763x536,natasha58@example.net,67805.44,Buyer,9,397.0
243,Rick,Burns,Male,73,522.288.3413x351,nelsonbrandon@example.com,46232.36,Buyer,12,96.0
244,Renee,Collins,Female,23,649.236.6357x9671,janedickerson@example.net,68861.98,Investor,16,14.0
245,Alex,Williams,Female,43,435.865.8260x825,pennyruiz@example.net,28353.62,Prospect,46,99.0
246,Sonya,Zimmerman,Other,27,428-486-6911,lauramartin@example.com,178652.82,Buyer,33,201.0
247,Courtney,Jackson,Female,58,(761)619-7892,wdavila@example.com,120750.53,Prospect,16,188.0
248,Shannon,Baker,Other,55,+1-346-753-2554x4118,lewissandra@example.org,137424.95,Investor,12,240.0
249,William,Smith,Female,67,620-938-8193x76841,greenemily@example.org,158888.39,Buyer,23,81.0
250,Anthony,Jones,Female,23,+1-583-833-5401x12728,gonzalezwilliam@example.com,102196.23,Renter,19,12.0
251,Samantha,Harrison,Male,74,709.206.7618x3762,efisher@example.net,21949.46,Renter,55,290.0
252,Mary,Fields,Other,33,(817)220-4888,dakota69@example.org,109735.78,Investor,42,113.0
253,Bradley,Mercado,Other,21,+1-326-845-6496x74199,morrisrebecca@example.org,119434.02,Buyer,42,207.0
254,Chelsea,Smith,Other,31,990-297-0342x519,tranjo@example.com,150360.7,Buyer,31,65.0
255,Angelica,Garcia,Other,71,(382)596-7074x2153,xchandler@example.com,89173.61,Investor,15,127.0
256,Stephanie,Morales,Other,37,9227169088,wyatt29@example.org,29878.16,Prospect,46,361.0
257,James,Chaney,Female,49,+1-738-943-9106,nicolenguyen@example.org,60336.3,Investor,58,190.0
258,Timothy,Morgan,Female,63,469-535-1021x401,christopherrivera@example.net,75801.05,Prospect,14,236.0
259,Stephanie,Aguilar,Male,52,299.503.5971x7717,reedvincent@example.org,130953.86,Investor,38,50.0
260,Patricia,Turner,Other,58,(546)705-1648,johncruz@example.com,116301.77,Investor,36,329.0
261,Darius,Grant,Male,50,001-567-376-0064x34597,cwolf@example.org,74438.86,Buyer,20,348.0
262,Jeremiah,Baker,Other,40,(675)974-5104x84809,meganweaver@example.com,197370.47,Investor,22,139.0
263,Paul,Gates,Other,61,327-307-9959x4761,webbvictoria@example.com,123126.09,Investor,17,333.0
264,Philip,Ibarra,Other,68,(845)565-7289x722,william40@example.org,51259.22,Renter,13,74.0
265,Bethany,Lynch,Other,45,368-556-0669x926,sarahcasey@example.com,24847.58,Investor,58,27.0
266,Arthur,Saunders,Other,21,477.879.5703x996,tylerlawrence@example.net,34807.53,Prospect,44,69.0
267,Lindsey,Livingston,Female,45,810-473-5128,donnajohnson@example.net,52961.76,Prospect,19,130.0
268,Tammy,Delgado,Other,65,(543)523-3302,joshua06@example.net,36332.87,Renter,48,16.0
269,Pamela,Davenport,Other,34,(894)730-6952x3578,caroldavis@example.net,41380.57,Prospect,22,369.0
270,Matthew,Olson,Female,52,9067448854,danielnixon@example.net,60593.56,Investor,59,341.0
271,Karen,Marsh,Other,55,7425554280,tortiz@example.org,38807.85,Renter,55,85.0
272,Michael,Owen,Female,28,486.488.7860x2039,wrightcharles@example.com,179869.26,Investor,19,47.0
273,Austin,Lam,Male,63,+1-958-466-3992x879,zharris@example.net,20645.58,Investor,47,284.0
